"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"Tengah",2019,10,29,2.3,NA,NA,NA,NA,"33.5","24.4","7.9","31.3"
"Tengah",2019,10,30,3.3,NA,NA,NA,NA,"32.9","24.4","6.8","29.5"
"Tengah",2019,10,31,0,NA,NA,NA,NA,"31.5","24.3","7.6","35.3"
"Changi",2019,10,1,1.6,1.2,1.2,1.2,"28","32.2","25.4","7.6","40"
"Changi",2019,10,2,4,1,1.8,2.6,"26.4","31.2","22.9","6.5","37.1"
"Changi",2019,10,3,0,0,0,0,"27.2","31.5","23.8","9","29.5"
"Changi",2019,10,4,0.8,0.8,0.8,0.8,"28.1","32.3","25.8","10.1","26.6"
"Changi",2019,10,5,0.6,0.6,0.6,0.6,"28.6","33.9","24.9","14.4","40"
"Changi",2019,10,6,7.6,6.8,7.6,7.6,"27.9","33.7","24.5","8.3","51.8"
"Changi",2019,10,7,12.4,6.8,8.6,9,"27.3","33.2","23.6","7.9","31.3"
"Changi",2019,10,8,0,0,0,0,"27.9","32.1","24.7","6.5","35.6"
"Changi",2019,10,9,0,0,0,0,"28","32.5","25.6","6.5","27.4"
"Changi",2019,10,10,0,0,0,0,"28.6","33.3","25.5","6.5","38.2"
"Changi",2019,10,11,0,0,0,0,"28.9","33.8","25.3","10.1","36.7"
"Changi",2019,10,12,0.2,0.2,0.2,0.2,"28.7","33.6","26.4","7.2","36.7"
"Changi",2019,10,13,0,0,0,0,"28.9","33.8","25.9","10.8","36"
"Changi",2019,10,14,0,0,0,0,"29.2","34.4","26.5","9.7","43.6"
"Changi",2019,10,15,0,0,0,0,"28.9","33.2","26","7.6","28.1"
"Changi",2019,10,16,1.6,1.4,1.6,1.6,"29","33.2","26.5","9","34.9"
"Changi",2019,10,17,0.2,0.2,0.2,0.2,"28.8","34","26.3","7.6","38.5"
"Changi",2019,10,18,0,0,0,0,"28.5","31.8","26.1","8.3","48.6"
"Changi",2019,10,19,0,0,0,0,"29.2","33.6","26.8","9.7","42.8"
"Changi",2019,10,20,6.2,2.6,2.8,2.8,"28.5","32.9","26.3","9","31"
"Changi",2019,10,21,0,0,0,0,"28.5","32.6","26.1","7.2","35.3"
"Changi",2019,10,22,28.8,14.2,14.4,14.6,"26.5","29.2","23.9","5.4","24.5"
"Changi",2019,10,23,0.6,0.2,0.4,0.6,"27.4","32","24.7","5.4","29.9"
"Changi",2019,10,24,0,0,0,0,"28.1","32.5","25.9","7.6","28.4"
"Changi",2019,10,25,0,0,0,0,"29.4","33.3","26.5","7.9","29.5"
"Changi",2019,10,26,4.8,3.6,4,4.4,"27.3","33","23.8","5","28.8"
"Changi",2019,10,27,92.2,49.8,69.8,85.6,"27.2","32.8","23.1","6.1","36.4"
"Changi",2019,10,28,15.2,8,8.6,12,"26.1","30.4","24.3","5.4","20.9"
"Changi",2019,10,29,0,0,0,0,"28.5","32.5","24.8","6.5","28.1"
"Changi",2019,10,30,0,0,0,0,"28.3","32.5","26.4","6.5","40.7"
"Changi",2019,10,31,0,0,0,0,"28.4","32.1","26.4","5","24.1"
"Seletar",2019,10,1,7.2,NA,NA,NA,NA,NA,NA,"6.8","37.1"
"Seletar",2019,10,2,3.2,NA,NA,NA,NA,NA,NA,"6.8","42.5"
"Seletar",2019,10,3,0,NA,NA,NA,NA,NA,NA,"6.8","24.1"
"Seletar",2019,10,4,24.2,NA,NA,NA,NA,NA,NA,"6.8","38.9"
"Seletar",2019,10,5,0,NA,NA,NA,NA,NA,NA,"9.7","37.1"
"Seletar",2019,10,6,0.4,NA,NA,NA,NA,NA,NA,"7.9","42.5"
"Seletar",2019,10,7,24,NA,NA,NA,NA,NA,NA,"7.2","48.2"
"Seletar",2019,10,8,0.8,NA,NA,NA,NA,NA,NA,"5.4","29.5"
"Seletar",2019,10,9,0.2,NA,NA,NA,NA,NA,NA,"6.8","25.9"
"Seletar",2019,10,10,0.4,NA,NA,NA,NA,NA,NA,"5.8","22.3"
"Seletar",2019,10,11,0,NA,NA,NA,NA,NA,NA,"8.6","29.5"
"Seletar",2019,10,12,0.8,NA,NA,NA,NA,NA,NA,"5.4","40.7"
"Seletar",2019,10,13,0.6,NA,NA,NA,NA,NA,NA,"7.2","31.3"
"Seletar",2019,10,14,0,NA,NA,NA,NA,NA,NA,"7.2","37.1"
"Seletar",2019,10,15,0,NA,NA,NA,NA,NA,NA,"6.8","27.7"
"Seletar",2019,10,16,0.4,NA,NA,NA,NA,NA,NA,"7.9","33.5"
"Seletar",2019,10,17,27.8,NA,NA,NA,NA,NA,NA,"5.4","46.4"
"Seletar",2019,10,18,3.2,NA,NA,NA,NA,NA,NA,"5.8","29.5"
"Seletar",2019,10,19,0,NA,NA,NA,NA,NA,NA,"7.2","37.1"
"Seletar",2019,10,20,0,NA,NA,NA,NA,NA,NA,"7.6","35.3"
"Seletar",2019,10,21,0.2,NA,NA,NA,NA,NA,NA,"6.5","33.5"
"Seletar",2019,10,22,15.6,NA,NA,NA,NA,NA,NA,"6.1","27.7"
"Seletar",2019,10,23,20.6,NA,NA,NA,NA,NA,NA,"6.5","42.5"
"Seletar",2019,10,24,0.4,NA,NA,NA,NA,NA,NA,"6.5","33.5"
"Seletar",2019,10,25,0,NA,NA,NA,NA,NA,NA,"6.8","25.9"
"Seletar",2019,10,26,5.2,NA,NA,NA,NA,NA,NA,"4.7","29.5"
"Seletar",2019,10,27,20.6,NA,NA,NA,NA,NA,NA,"7.2","37.1"
"Seletar",2019,10,28,0.8,NA,NA,NA,NA,NA,NA,"5.8","29.5"
"Seletar",2019,10,29,0,NA,NA,NA,NA,NA,NA,"6.5","22.3"
"Seletar",2019,10,30,26.8,NA,NA,NA,NA,NA,NA,"6.1","40.7"
"Seletar",2019,10,31,0.2,NA,NA,NA,NA,NA,NA,"4.7","31.3"
"Pasir Ris (West)",2019,10,1,1.5,1,1,1,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,2,2.8,0.8,1.4,2.2,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,3,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,4,9.8,5,5.8,8.8,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,5,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,6,14,12,14,14,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,7,76,29.2,40.6,41.8,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,8,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,9,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,10,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,11,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,12,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,13,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,14,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,15,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,16,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,17,0.8,0.8,0.8,0.8,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,18,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,19,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,20,1.4,1,1,1,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,21,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,22,22.4,10.2,11.2,11.4,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,23,0.6,0.2,0.4,0.6,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,24,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,25,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,26,3,2.2,2.4,3,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,27,71.2,38.6,55.6,65.2,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,28,14.2,13,13.4,13.6,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,29,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,30,0,0,0,0,NA,NA,NA,NA,NA
"Pasir Ris (West)",2019,10,31,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,1,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,2,1.6,0.6,0.8,1.4,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,3,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,4,2.2,2,2.2,2.2,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,5,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,6,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,7,22.8,19.2,21.4,21.8,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,8,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,9,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,10,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,11,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,12,1.6,1.6,1.6,1.6,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,13,4.4,2,2.8,2.8,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,14,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,15,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,16,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,17,16.2,9,10.6,10.6,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,18,18.2,17.8,18,18,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,19,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,20,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,21,0.8,0.4,0.4,0.6,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,22,51.8,14.8,21.4,32.8,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,23,0.4,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,24,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,25,24.8,14.6,23.8,24.8,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,26,43.2,36.4,38.2,43.2,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,27,8.8,6.6,7.4,8.2,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,28,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,29,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,30,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2019,10,31,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,1,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,2,1.2,0.6,0.8,1.2,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,3,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,4,3.2,2.8,3,3,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,5,3.4,3.2,3.4,3.4,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,6,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,7,17.6,13.4,14.8,15.4,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,8,0.4,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,9,5.4,5.4,5.4,5.4,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,10,7.6,5.2,6.2,7.6,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,11,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,12,3,3,3,3,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,13,5,3.6,4.8,5,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,14,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,15,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,16,0.8,0.6,0.6,0.8,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,17,25,24,24.4,25,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,18,1.8,1.8,1.8,1.8,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,19,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,20,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,21,13.2,9.6,11.2,13,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,22,20,14.2,14.4,14.8,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,23,0.6,0.2,0.4,0.4,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,24,0.4,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,25,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,26,3.4,2.2,3.2,3.4,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,27,5.8,3.2,4.2,4.6,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,28,2.8,2.2,2.2,2.6,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,29,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,30,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2019,10,31,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Serangoon",2019,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2019,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2019,10,3,0,0,0,0,NA,NA,NA,NA,NA
"Serangoon",2019,10,4,2,2,2,2,NA,NA,NA,NA,NA
"Serangoon",2019,10,5,0,0,0,0,NA,NA,NA,NA,NA
"Serangoon",2019,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2019,10,7,18,8.5,13.5,14.5,NA,NA,NA,NA,NA
"Serangoon",2019,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2019,10,9,0,0,0,0,NA,NA,NA,NA,NA
"Serangoon",2019,10,10,0,0,0,0,NA,NA,NA,NA,NA
"Serangoon",2019,10,11,0,0,0,0,NA,NA,NA,NA,NA
"Serangoon",2019,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2019,10,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2019,10,14,0,0,0,0,NA,NA,NA,NA,NA
"Serangoon",2019,10,15,0,0,0,0,NA,NA,NA,NA,NA
"Serangoon",2019,10,16,0,0,0,0,NA,NA,NA,NA,NA
"Serangoon",2019,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2019,10,18,0,0,0,0,NA,NA,NA,NA,NA
"Serangoon",2019,10,19,0,0,0,0,NA,NA,NA,NA,NA
"Serangoon",2019,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2019,10,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2019,10,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2019,10,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2019,10,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2019,10,25,0,0,0,0,NA,NA,NA,NA,NA
"Serangoon",2019,10,26,30,19,27,28,NA,NA,NA,NA,NA
"Serangoon",2019,10,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2019,10,28,0,0,0,0,NA,NA,NA,NA,NA
"Serangoon",2019,10,29,0,0,0,0,NA,NA,NA,NA,NA
"Serangoon",2019,10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2019,10,31,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2019,10,1,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Mandai",2019,10,2,2.6,1.2,1.8,2.4,NA,NA,NA,NA,NA
"Mandai",2019,10,3,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2019,10,4,10.2,7.2,9.2,9.4,NA,NA,NA,NA,NA
"Mandai",2019,10,5,1.8,1,1,1,NA,NA,NA,NA,NA
"Mandai",2019,10,6,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2019,10,7,1.6,1.2,1.2,1.2,NA,NA,NA,NA,NA
"Mandai",2019,10,8,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2019,10,9,48.6,38.2,47.2,48.2,NA,NA,NA,NA,NA
"Mandai",2019,10,10,10.2,8.4,9.4,9.6,NA,NA,NA,NA,NA
"Mandai",2019,10,11,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Mandai",2019,10,12,13.6,12,13.4,13.4,NA,NA,NA,NA,NA
"Mandai",2019,10,13,0.6,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Mandai",2019,10,14,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2019,10,15,6.2,3.4,3.6,3.6,NA,NA,NA,NA,NA
"Mandai",2019,10,16,13.8,12.8,12.8,13.6,NA,NA,NA,NA,NA
"Mandai",2019,10,17,7.2,4.8,6.8,7,NA,NA,NA,NA,NA
"Mandai",2019,10,18,6,4.8,5.8,5.8,NA,NA,NA,NA,NA
"Mandai",2019,10,19,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2019,10,20,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2019,10,21,46.6,33.8,43.6,46,NA,NA,NA,NA,NA
"Mandai",2019,10,22,47.8,28,36.8,42.6,NA,NA,NA,NA,NA
"Mandai",2019,10,23,6.4,5.6,5.6,5.6,NA,NA,NA,NA,NA
"Mandai",2019,10,24,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Mandai",2019,10,25,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2019,10,26,6,3.6,3.8,4,NA,NA,NA,NA,NA
"Mandai",2019,10,27,4.4,1,1.6,2.8,NA,NA,NA,NA,NA
"Mandai",2019,10,28,3,2.4,2.6,2.8,NA,NA,NA,NA,NA
"Mandai",2019,10,29,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2019,10,30,1.6,1.2,1.2,1.4,NA,NA,NA,NA,NA
"Mandai",2019,10,31,0.4,0.2,0.2,0.4,NA,NA,NA,NA,NA
"Tai Seng",2019,10,1,0.4,0.2,0.2,0.2,"28.4","32.1","26.2","7.9","32.8"
"Tai Seng",2019,10,2,2,0.6,1.2,1.6,"27.4","32.1","23.6","7.2","36.4"
"Tai Seng",2019,10,3,0,0,0,0,"28","32.1","25","7.6","22"
"Tai Seng",2019,10,4,2.6,2,2.4,2.4,"28.4","32.9","24.2","7.2","33.5"
"Tai Seng",2019,10,5,0,0,0,0,"29.1","33.9","25.8","7.9","30.2"
"Tai Seng",2019,10,6,0.2,0.2,0.2,0.2,"29.1","34.4","26.4","7.2","32.4"
"Tai Seng",2019,10,7,38,21,25.2,26.8,"27.4","32","22.9","7.2","40"
"Tai Seng",2019,10,8,0,0,0,0,"28.4","32.6","25.8","7.6","28.4"
"Tai Seng",2019,10,9,0,0,0,0,"29","32.7","26.5","6.8","23.4"
"Tai Seng",2019,10,10,0,0,0,0,"29.2","32.8","26.8","7.9","29.9"
"Tai Seng",2019,10,11,0,0,0,0,"29.7","35.2","26.6","7.2","22"
"Tai Seng",2019,10,12,1.8,0.8,1.2,1.2,"29","33.3","27","6.8","23.4"
"Tai Seng",2019,10,13,0,0,0,0,"29.4","34.8","26.9","6.8","28.4"
"Tai Seng",2019,10,14,0,0,0,0,"29.9","35.1","27.3","7.2","23.8"
"Tai Seng",2019,10,15,0,0,0,0,"29.6","33.8","27.3","7.2","34.2"
"Tai Seng",2019,10,16,0,0,0,0,"29.7","33.7","27.2","7.2","23.8"
"Tai Seng",2019,10,17,13.2,7.2,7.8,11.2,"28.4","30.9","26.4","7.2","23.8"
"Tai Seng",2019,10,18,0,0,0,0,"28.7","32.3","26.7","7.9","38.2"
"Tai Seng",2019,10,19,0,0,0,0,"29.8","34.4","27.4","7.6","24.1"
"Tai Seng",2019,10,20,0,0,0,0,"29.4","34.1","27.3","7.9","27.4"
"Tai Seng",2019,10,21,0,0,0,0,"29.1","31.6","27.7","7.6","35.3"
"Tai Seng",2019,10,22,19.8,6.8,7,7.6,"26.8","28.8","25.1","7.6","34.2"
"Tai Seng",2019,10,23,14.4,14,14,14,"27.7","32.5","24.8","7.6","25.2"
"Tai Seng",2019,10,24,0,0,0,0,"28.5","31.4","26.4","7.2","24.1"
"Tai Seng",2019,10,25,0,0,0,0,"29.5","33.1","27.1","7.6","27.4"
"Tai Seng",2019,10,26,26.8,15.8,21.6,24.6,"27.6","32.1","24.2","6.8","31.3"
"Tai Seng",2019,10,27,26,14.8,19.8,22.8,"27.6","32.6","24","7.2","30.6"
"Tai Seng",2019,10,28,10.2,6.4,9.2,10,"27.2","31.6","25.1","7.2","24.1"
"Tai Seng",2019,10,29,0.2,0.2,0.2,0.2,"29.1","33.5","26.1","6.8","23"
"Tai Seng",2019,10,30,0.4,0.2,0.4,0.4,"28.9","33.3","27.1","7.9","33.8"
"Tai Seng",2019,10,31,0,0,0,0,"29.1","32.4","26.6","7.9","31.7"
"Jurong (West)",2019,10,1,0.8,0.8,0.8,0.8,"26.7","30.2","24.5","5","29.5"
"Jurong (West)",2019,10,2,1.6,0.6,1.2,1.6,"26.1","31.6","23.2","6.1","28.8"
"Jurong (West)",2019,10,3,0.2,0.2,0.2,0.2,"26.8","30.8","23.2","5.8","25.9"
"Jurong (West)",2019,10,4,3.6,2.8,3,3,"27.1","30.9","24.7","5.8","23.8"
"Jurong (West)",2019,10,5,0,0,0,0,"28.1","33.1","23.9","7.9","46.4"
"Jurong (West)",2019,10,6,0,0,0,0,"27.8","33","24.1","6.5","29.5"
"Jurong (West)",2019,10,7,2,1.6,1.8,1.8,"26.9","33.4","24.7","5","31.3"
"Jurong (West)",2019,10,8,2.8,1.6,1.6,2.8,"26.6","31.4","24.4","5","25.2"
"Jurong (West)",2019,10,9,32.4,29.8,32.4,32.4,"26.6","30","23.3","5","38.2"
"Jurong (West)",2019,10,10,21.8,20.8,20.8,21.6,"26.4","31.9","23.6","5","29.5"
"Jurong (West)",2019,10,11,0,0,0,0,"27.9","33.3","23.9","5.8","32"
"Jurong (West)",2019,10,12,10.8,5.2,8.8,9.2,"27.2","32.5","24.5","5","31.7"
"Jurong (West)",2019,10,13,17,11.4,13,13,"27.4","33.6","23.6","5.8","33.1"
"Jurong (West)",2019,10,14,0,0,0,0,"28.1","34.1","24.8","6.1","30.6"
"Jurong (West)",2019,10,15,5.8,2.8,4.8,5.8,"27.2","31.3","24.7","5","24.8"
"Jurong (West)",2019,10,16,7.4,4.8,7.2,7.4,"28","33","25.1","5.8","25.6"
"Jurong (West)",2019,10,17,12,9.6,10.2,12,"26.8","32.8","23.7","5","38.9"
"Jurong (West)",2019,10,18,5.6,4.4,4.8,5,"26.9","29.6","24.8","5.8","23.8"
"Jurong (West)",2019,10,19,0,0,0,0,"28","33","25","6.5","34.9"
"Jurong (West)",2019,10,20,3.6,3.4,3.4,3.4,"27.9","32.5","25","6.8","31"
"Jurong (West)",2019,10,21,7.4,3.4,3.4,5,"27.3","33.6","23.7","4.3","36"
"Jurong (West)",2019,10,22,26,12,13.4,14.4,"24.9","26.6","23.4","5.8","28.4"
"Jurong (West)",2019,10,23,0.6,0.2,0.4,0.4,"26.8","32.1","23.6","5.4","24.5"
"Jurong (West)",2019,10,24,0,0,0,0,"27.6","31.6","24.9","5.4","27.7"
"Jurong (West)",2019,10,25,16,16,16,16,"27.5","33.1","23.4","6.8","46.4"
"Jurong (West)",2019,10,26,7.4,5.6,6.6,7.4,"26.3","33.5","24.2","4.7","23.4"
"Jurong (West)",2019,10,27,2.4,1.4,1.6,1.8,"26.5","33.8","23.7","6.5","27.4"
"Jurong (West)",2019,10,28,0,0,0,0,"26.4","30.1","24.4","6.5","24.5"
"Jurong (West)",2019,10,29,0,0,0,0,"27.9","32.9","25","6.1","26.6"
"Jurong (West)",2019,10,30,0,0,0,0,"27.6","31.1","25.1","6.5","35.3"
"Jurong (West)",2019,10,31,0,0,0,0,"27.4","31.3","25","6.1","32.8"
"Upper Thomson",2019,10,1,0,0,0,0,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,3,0,0,0,0,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,5,3.2,3.2,3.2,3.2,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,6,0.8,0.4,0.4,0.6,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,7,18.4,10,10.4,11.2,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,9,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,10,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,11,0,0,0,0,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,12,5.6,3.4,4.8,4.8,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,13,0,0,0,0,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,14,0,0,0,0,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,15,0,0,0,0,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,16,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,17,7.2,4.6,5.8,6,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,18,11,10.8,10.8,10.8,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,19,0,0,0,0,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,20,0,0,0,0,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,21,19.4,12.4,12.8,18.8,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,22,23.6,15.2,15.6,16.4,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,23,3.4,2.8,3,3,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,24,0,0,0,0,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,25,0,0,0,0,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,26,5.4,3.2,4.2,4.4,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,27,13.2,8.2,10.4,11.2,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,28,2.2,2,2,2,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,29,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,30,0,0,0,0,NA,NA,NA,NA,NA
"Upper Thomson",2019,10,31,0,0,0,0,NA,NA,NA,NA,NA
"Clementi",2019,10,1,0,0,0,0,"27.5","31.2","24.6","9","25.6"
"Clementi",2019,10,2,1.4,0.6,0.8,1.2,"26.6","32.1","23.9","6.5","24.8"
"Clementi",2019,10,3,0,0,0,0,"27.2","31.2","23.8","7.9","25.6"
